"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Metaflumizona","-","<",0.45,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Monobutilestaño","-","=",6e-04,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Dibutilestaño","-","<",2e-04,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Tributilestaño","-","<",2e-04,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Trimethoprim","-","<",0.5,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Ciprofuxacina","-","<",10,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","O-Desmetilvenlafaxina","-","<",7.2,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Azitromicina","-","<",1.5,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Fluconazol","-","<",1.1,"ng/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Aguas (Fisicoquímica)","Venlafaxina","-","<",3.2,"ng/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",14.73,"ºC","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.9,"%","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",8,"m","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.17,"U. pH.","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",97.6,"%","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",101.8,"%","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.12,"mg/l","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.4,"USP","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.92,"USP","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.32,"mg/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",87.6,"%","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",38,"m","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",13.74,"ºC","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.68,"mg/l","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.21,"USP","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.02,"mg/l","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",2,"m","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",37,"m","","L","F",-37
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",62.1,"%","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",73.9,"%","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.12,"USP","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.27,"U. pH.","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.28,"U. pH.","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",13.32,"ºC","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",14.06,"ºC","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",97,"%","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",102.7,"%","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.81,"USP","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.26,"USP","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.21,"U. pH.","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.23,"U. pH.","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",7.29,"mg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.13,"mg/l","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",18.42,"ºC","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",22.9,"ºC","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",107.2,"%","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",104,"%","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",11,"m","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.1,"%","","L","F",-25
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",83.4,"%","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",37,"m","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Índice de calidad del estado fisicoquímico (IC-IFQ)","-","=",1.01,"-","Muy Bueno","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Metaflumizona","-","<",0.45,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Ipconazol","-","<",0.241,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Miconazol","-","<",0.4,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Penconazol","-","<",0.108,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Metconazol","-","<",0.609,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Dimoxistrobina","-","<",5.1,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Procloraz","-","<",0.635,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Tebuconazol","-","<",1,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Diclofenaco","-","<",9.8,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Tetraconazol","-","<",0.05,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.000108,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Diurón","-","<",0.003,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Clotrimazol","-","<",0.565,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","MCPA (Acido (4-cloro-2-metilfenoxi)acetico)","-","<",0.01,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Bentazona","-","<",1.34,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.0034,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Imazalil","-","<",0.266,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Claritromicina","-","<",0.1,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Sulfamethoxazole","-","<",2.1,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",2.4,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Eritromicina","-","<",0.12,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Venlafaxina","-","<",3.4,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Fluconazol","-","<",1.9,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Azitromicina","-","<",3.2,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","O-Desmetilvenlafaxina","-","<",11.3,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Trimethoprim","-","<",0.9,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Ciprofuxacina","-","<",10,"ng/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",86.8,"%","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Silicato","-","<",1.6,"µmol/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(b)fluoranteno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(k)fluoranteno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(a)antraceno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Hierro","-","<",0.01,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Cromo III+","-","<",0.005,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Manganeso","-","<",0.01,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Zinc","-","<",9,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Naftaleno","-","<",0.01,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Acenaftileno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Acenafteno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Fluoreno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Fenantreno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Antraceno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Fluoranteno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Pireno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Criseno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(e)pireno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Perileno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Indeno(1.2.3-cd)pireno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(g.h.i)perileno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Dibenzo(a.h)antraceno","-","<",5e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.7,"%","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",16.49,"ºC","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",15.82,"ºC","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Ortofosfato","-","<",0.0152,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Nitrato","-","<",0.0992,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Nitrito","-","<",0.0184,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Amonio","-","=",0.1242,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Turbidez","-","=",0.69,"NTU","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Sólidos en suspensión","-","=",6.72,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Monobutilestaño","-","=",7e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Dibutilestaño","-","<",2e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Tributilestaño","-","<",2e-04,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",7.98,"mg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.01,"mg/l","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",101.2,"%","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",100.5,"%","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.04,"USP","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.4,"USP","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",14,"m","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",38,"m","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Aguas (Fisicoquímica)","Benzo(a)pireno","-","<",0.00017,"µg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",100.9,"%","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.57,"mg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.31,"USP","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.28,"USP","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",101.1,"%","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.55,"mg/l","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",75.3,"%","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",78.5,"%","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",4,"m","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.21,"U. pH.","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",12.85,"ºC","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",12.85,"ºC","","L","S",0
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",38,"m","","L","F",-25
"L-UR20","15/03/2023","8:45","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.2,"U. pH.","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",7.73,"mg/l","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",9,"m","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",103.4,"%","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",102.2,"%","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",7.2,"mg/l","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.24,"USP","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",33.42,"USP","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",23.76,"ºC","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",18.58,"ºC","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.25,"U. pH.","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.2,"U. pH.","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.5,"%","","L","S",0
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",86.8,"%","","L","F",-25
"L-UR20","14/09/2023","9:16","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",38,"m","","L","F",-25
"L-UR20","09/02/2023","11:20","LITORALES","Sedimentos","Cromo","-","=",37,"mg/kg PS","","-","-",0
